Time,Flow
2018-07-07 17:50,
2018-07-07 18:05,
2018-07-07 18:20,
2018-07-07 18:35,
2018-07-07 18:50,
2018-07-07 19:05,
2018-07-07 19:20,
2018-07-07 19:35,
2018-07-07 19:50,
2018-07-07 20:05,
2018-07-07 20:20,
2018-07-07 20:35,
2018-07-07 20:50,
2018-07-07 21:05,
2018-07-07 21:20,
2018-07-07 21:35,
2018-07-07 21:50,
2018-07-07 22:05,
2018-07-07 22:20,
2018-07-07 22:35,
2018-07-07 22:50,
2018-07-07 23:05,
2018-07-07 23:20,
2018-07-07 23:35,
2018-07-07 23:50,
2018-07-08 00:05,
2018-07-08 00:20,
2018-07-08 00:35,
2018-07-08 00:50,
2018-07-08 01:05,
2018-07-08 01:20,
2018-07-08 01:35,
2018-07-08 01:50,
2018-07-08 02:05,
2018-07-08 02:20,
2018-07-08 02:35,
2018-07-08 02:50,
2018-07-08 03:05,
2018-07-08 03:20,
2018-07-08 03:35,
2018-07-08 03:50,
2018-07-08 04:05,
2018-07-08 04:20,
2018-07-08 04:35,
2018-07-08 04:50,
2018-07-08 05:05,
2018-07-08 05:20,
2018-07-08 05:35,
2018-07-08 05:50,
2018-07-08 06:05,
2018-07-08 06:20,
2018-07-08 06:35,
2018-07-08 06:50,
2018-07-08 07:05,
2018-07-08 07:20,
2018-07-08 07:35,
2018-07-08 07:50,
2018-07-08 08:05,
2018-07-08 08:20,
2018-07-08 08:35,
2018-07-08 08:50,
2018-07-08 09:05,
2018-07-08 09:20,
2018-07-08 09:35,
2018-07-08 09:50,
2018-07-08 10:05,
2018-07-08 10:20,
2018-07-08 10:35,
2018-07-08 10:50,
2018-07-08 11:05,
2018-07-08 11:20,
2018-07-08 11:35,
2018-07-08 11:50,
2018-07-08 12:05,
2018-07-08 12:20,
2018-07-08 12:35,
2018-07-08 12:50,
2018-07-08 13:05,
2018-07-08 13:20,
2018-07-08 13:35,
2018-07-08 13:50,
2018-07-08 14:05,
2018-07-08 14:20,
2018-07-08 14:35,
2018-07-08 14:50,
2018-07-08 15:05,
2018-07-08 15:20,
2018-07-08 15:35,
2018-07-08 15:50,
2018-07-08 16:05,
2018-07-08 16:20,
2018-07-08 16:35,
2018-07-08 16:50,
2018-07-08 17:05,
2018-07-08 17:20,
2018-07-08 17:35,
2018-07-08 17:50,
2018-07-08 18:05,
2018-07-08 18:20,
2018-07-08 18:35,
2018-07-08 18:50,
2018-07-08 19:05,
2018-07-08 19:20,
2018-07-08 19:35,
2018-07-08 19:50,
2018-07-08 20:05,
2018-07-08 20:20,
2018-07-08 20:35,
2018-07-08 20:50,
2018-07-08 21:05,
2018-07-08 21:20,
2018-07-08 21:35,
2018-07-08 21:50,
2018-07-08 22:05,
2018-07-08 22:20,
2018-07-08 22:35,
2018-07-08 22:50,
2018-07-08 23:05,
2018-07-08 23:20,
2018-07-08 23:35,
2018-07-08 23:50,
2018-07-09 00:05,
2018-07-09 00:20,
2018-07-09 00:35,
2018-07-09 00:50,
2018-07-09 01:05,
2018-07-09 01:20,
2018-07-09 01:35,
2018-07-09 01:50,
2018-07-09 02:05,
2018-07-09 02:20,
2018-07-09 02:35,
2018-07-09 02:50,
2018-07-09 03:05,
2018-07-09 03:20,
2018-07-09 03:35,
2018-07-09 03:50,
2018-07-09 04:05,
2018-07-09 04:20,
2018-07-09 04:35,
2018-07-09 04:50,
2018-07-09 05:05,
2018-07-09 05:20,
2018-07-09 05:35,
2018-07-09 05:50,
2018-07-09 06:05,
2018-07-09 06:20,
2018-07-09 06:35,
2018-07-09 06:50,
2018-07-09 07:05,
2018-07-09 07:20,
2018-07-09 07:35,
2018-07-09 07:50,
2018-07-09 08:05,
2018-07-09 08:20,
2018-07-09 08:35,
2018-07-09 08:50,
2018-07-09 09:05,
2018-07-09 09:20,
2018-07-09 09:35,
2018-07-09 09:50,
2018-07-09 10:05,
2018-07-09 10:20,
2018-07-09 10:35,
2018-07-09 10:50,
2018-07-09 11:05,
2018-07-09 11:20,
2018-07-09 11:35,
2018-07-09 11:50,
2018-07-09 12:05,
2018-07-09 12:20,
2018-07-09 12:35,
2018-07-09 12:50,
2018-07-09 13:05,
2018-07-09 13:20,
2018-07-09 13:35,
2018-07-09 13:50,
2018-07-09 14:05,
2018-07-09 14:20,
2018-07-09 14:35,
2018-07-09 14:50,
2018-07-09 15:05,
2018-07-09 15:20,
2018-07-09 15:35,
2018-07-09 15:50,
2018-07-09 16:05,
2018-07-09 16:20,
2018-07-09 16:35,
2018-07-09 16:50,
2018-07-09 17:05,
2018-07-09 17:20,
2018-07-09 17:35,
2018-07-09 17:50,
2018-07-09 18:05,
2018-07-09 18:20,
2018-07-09 18:35,
2018-07-09 18:50,
2018-07-09 19:05,
2018-07-09 19:20,
2018-07-09 19:35,
2018-07-09 19:50,
2018-07-09 20:05,
2018-07-09 20:20,
2018-07-09 20:35,
2018-07-09 20:50,
2018-07-09 21:05,
2018-07-09 21:20,
2018-07-09 21:35,
2018-07-09 21:50,
2018-07-09 22:05,
2018-07-09 22:20,
2018-07-09 22:35,
2018-07-09 22:50,
2018-07-09 23:05,
2018-07-09 23:20,
2018-07-09 23:35,
2018-07-09 23:50,
